D/G/ID,Practice,Region,Country,CRM,Customer,Proj desc,Loc,Status,Status Category,Wt.,Type,Role,CUR,Rate in base,Rate in EUR,A,CY23- UWt. Rev,Jan'23-WD,Jan'23- HC,Jan'23- UWt. Rev,Feb'23- WD,Feb'23- HC,Feb'23- UWt. Rev,Mar'23- WD,Mar'23- HC,Mar'23- UWt. Rev,Apr'23- WD,Apr'23- HC,Apr'23- UWt. Rev,May'23- WD,May'23- HC,May'23- UWt. Rev,Jun'23- WD,Jun'23- HC,Jun'23- UWt. Rev,Jul'23- WD,Jul'23- HC,Jul'23- UWt. Rev,Aug'23- WD,Aug'23- HC,Aug'23- UWt. Rev,Sep'23- WD,Sep'23- HC,Sep'23- UWt. Rev,Oct'23- WD,Oct'23- HC,Oct'23- UWt. Rev,Nov'23- WD,Nov'23- HC,Nov'23- UWt. Rev,Dec'23- WD,Dec'23- HC,Dec'23- UWt. Rev,B,Q1'23- Un. Wt. Rev,Q2'23- Un. Wt. Rev,Q3'23- Un. Wt. Rev,Q4'23- Un. Wt. Rev,Q1'22+Q2'22,CY'23 Wt. Total,Jan'23- Wt. Rev,Feb'23- Wt. Rev,Mar'23- Wt. Rev,Apr'23- Wt. Rev,May'23- Wt. Rev,Jun'23- Wt. Rev,Jul'23- Wt. Rev,Aug'23- Wt. Rev,Sep'23- Wt. Rev,Oct'23- Wt. Rev,Nov'23- Wt. Rev,Dec'23- Wt. Rev,Q1'23-Wt.Rev,Q2'23- Wt.Rev,Q3'23- Wt.Rev,Q4'23- Wt.Rev,C,CY - HC,Q1'23-HC,Q2'23- HC,Q3'23- HC,Q4'23- HC,D,CY target,Jan'23- Target,Feb'23- Target,Mar'23- Target,Apr'23- Target,May'23- Target,Jun'23- Target,Jul'23- Target,Aug'23- Target,Sep'23- Target,Oct'23- Target,Nov'23- Target,Dec'23- Target,Q1'23- Target,Q2'23- Target,Q3'23- Target,Q4'23- Target,E,Entity,Proposal/ Opp Type,Revenue Bucket,Engg/Tech,KAM,Partner,GTM Category,External/Internal,Signed SoW/PO,Proposal Value in Base currency,Proposal Cost in Base currency,Proposal Cost in Base currency(PM),Proposal Value in EUR,Proposal Cost in EUR,Proposal Cost in EUR(PM),S OM%,S PM%,Gross Revenue,Gross Margin,A OM%,Project Margin,A PM %,Target Value,Targe Cost,G OM%,F,Project code,Service Types,Service category,Digital/ Non digital,CBU Mapping
Direct,Insurance,APAC,Singapore,Seetha,MSIG Insurance Singapore Pte. Ltd,RPA Engagement,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,RPA Senior Developer,SGD,275,0,,4612.4580000000005,,1,1821.258,,,0.0,,,0.0,,,2576.724192,,,214.4758079999997,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1821.258,2791.2,0.0,0.0,0.0,4612.4580000000005,1821.258,0.0,0.0,2576.724192,214.4758079999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.258,2791.2,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Backlog,Tech,Rest,,Keep,External,,,,,0,0,0,0,0,,,0,,0,,,0,,341613934680,"RPA - Design, develop, build, test and deploy BOTs",New Gen Services,Digital,Digital and Emerging Services
Direct,Insurance,APAC,Philippines,Ron,National Reinsurance Corporation,SF-064662/Neutrinos IDp for NAT-RE,Off,1 - Plan & Build Solution,Actuals/FC,0.1,,,,,0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Wt. Pipeline,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,User Acceptance Testing (UAT),Traditional Testing Services,Non Digital,Quality Assurance
Direct,Insurance,APAC,India,Seetha,Neutrinos/Jatah Worx India Pvt Ltd,Neutrinos - Development Services - 2020,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Developer,INR,7000,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,Keep,External,,2962838.0,2156757.634,1816982.0,0,0,0,0,0,,,0,,0,,,0,,342613CF3263,Development Services - Development of Web,Development,Digital,Digital and Emerging Services
Direct,Banking,APAC,Philippines,Ron,Ortigas and Co LP,SF-065585/RPA for Ortigas and Company,Off,1 - Plan & Build Solution,Actuals/FC,0.1,,,,,0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Wt. Pipeline,Tech,Rest,,,External,,1352137.5,943999.2836288484,795281.6205803271,0,0,0,0,0,,,0,,0,,,0,,TBC,"RPA - Design, develop, build, test and deploy BOTs",New Gen Services,Digital,Digital and Emerging Services
Direct,Banking,APAC,Philippines,Ron,Philippine National Bank (PNB),SF-065702/RPA for the PNB Operations group,Off,1 - Plan & Build Solution,Actuals/FC,0.1,,,,,0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Wt. Pipeline,Tech,Rest,,,External,,1083500.0,823460.0,0.0,0,0,0,0,0,,,0,,0,,,0,,TBC,"RPA - Design, develop, build, test and deploy BOTs",New Gen Services,Digital,Digital and Emerging Services
Direct,Banking,APAC,Philippines,Ron,PS Bank,Auto Q BA support,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,Fixed,,USD,230,0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Shadow Backlog,Tech,Rest,,,External,,1388500.0,1194110.0,985835.0,0,0,0,0,0,,,0,,0,,,0,,TBC,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Banking,APAC,Philippines,Ron,PS Bank,PS Bank - Mobile App and Web Portal Automation Testing,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,,,0,,14246.519,,,14246.519,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,14246.519,0.0,0.0,0.0,0.0,14246.519,14246.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14246.519,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Backlog,Tech,Rest,,,External,,307500.0,252652.59390000004,212849.7,0,0,0,0,0,,,0,,0,,,0,,321613194929,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Banking,APAC,Philippines,Ron,PS Bank,PSB - Mobile App and Web Portal Automation Testing,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,,,0,,-14246.519,,,-14246.519,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-14246.519,0.0,0.0,0.0,0.0,-14246.519,-14246.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14246.519,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Backlog,Tech,Rest,,,External,,720000.0,600394.6666666666,498666.6666666666,0,0,0,0,0,,,0,,0,,,0,,321613194618,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Insurance,APAC,Indonesia,Chris,PT AIA Financial,AIA - ID Cloud Migration,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,USD,,0,,-7299.271995405455,,,-7299.271995405455,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,-7299.271995405455,0.0,0.0,0.0,0.0,-7299.271995405455,-7299.271995405455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7299.271995405455,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,External,,5890800.0,5007982.229875001,4219024.625000001,0,0,0,0,0,,,0,,0,,,0,,341613143858,User Acceptance Testing (UAT),Traditional Testing Services,Non Digital,Quality Assurance
Direct,Insurance,APAC,Indonesia,Chris,PT AIA Financial,AIA - ID Cloud Migration,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,USD,,0,,182.12018300536965,,,182.12018300536965,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,182.12018300536965,0.0,0.0,0.0,0.0,182.12018300536965,182.12018300536965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.12018300536965,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,341613193858,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Insurance,APAC,Indonesia,Chris,PT AIA Financial,AIA - ID Cloud Migration,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,USD,,0,,193.2545159383617,,,193.2545159383617,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,193.2545159383617,0.0,0.0,0.0,0.0,193.2545159383617,193.2545159383617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.2545159383617,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,341613373858,Data Migration Testing,New Gen Services,Digital,Quality Engineering
Direct,Insurance,APAC,Indonesia,Chris,PT AIA Financial,AIA - ID Cloud Migration,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,USD,,0,,1010.7729794237723,,,1010.7729794237723,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1010.7729794237723,0.0,0.0,0.0,0.0,1010.7729794237723,1010.7729794237723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.7729794237723,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,External,,2004452.4256799999,1851300.0,1652946.4285714284,0,0,0,0,0,,,0,,0,,,0,,341613243858,Performance Testing,Specialized Testing Services,Digital,Quality Engineering
Direct,Insurance,APAC,Indonesia,Chris,PT AIA Financial,AIA - ID Cloud Migration,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,USD,,0,,5912.948890037977,,,5912.948890037977,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,5912.948890037977,0.0,0.0,0.0,0.0,5912.948890037977,5912.948890037977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5912.948890037977,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,341662143858,User Acceptance Testing (UAT),Traditional Testing Services,Non Digital,Quality Assurance
Direct,Insurance,APAC,Indonesia,Chris,PT AIA Financial,AIA - POS Automation,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,Automation Test Engineer,USD,175,0,,16527.07,,2,6832.42,,2.0,9694.65,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,16527.07,0.0,0.0,0.0,0.0,16527.07,6832.42,9694.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16527.07,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Backlog,Tech,Rest,,Expand,External,,,,,0,0,0,0,0,,,0,,0,,,0,,341613144700,User Acceptance Testing (UAT),Traditional Testing Services,Non Digital,Quality Assurance
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon-TCOE,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.25,Fixed,,USD,,0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Wt. Pipeline,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,,User Acceptance Testing (UAT),Traditional Testing Services,Non Digital,Quality Assurance
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon- Pega Devlopment,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.1,T&M,,USD,250,0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,20.0,2.0,0.0,20,2.0,0.0,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Wt. Pipeline,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,,Development Services - Development of Web,Development,Digital,Digital and Emerging Services
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon - IBM - BAU - AT & PT,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.9,Fixed,Automation Test Engineer,USD,194,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Shadow Backlog,Tech,Rest,,Expand,External,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon - IBM - BAU - AT & PT,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,Performance Test Engineer,USD,213.4,0,,17213.259800000007,,1,4137.67662,,1.0,3940.644400000003,,1.0,3905.559,,1,3471.608,,1.0,1538.771780000001,,,219.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,11983.880020000004,5229.379780000001,0.0,0.0,0.0,17213.259800000007,4137.67662,3940.644400000003,3905.559,3471.608,1538.771780000001,219.0,0.0,0.0,0.0,0.0,0.0,0.0,11983.880020000004,5229.379780000001,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Backlog,Tech,Rest,,Expand,External,,,,,0,0,0,0,0,,,0,,0,,,0,,322613244541,Performance Testing,Specialized Testing Services,Digital,Quality Engineering
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon - IBM - BAU - AT & PT,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,Automation Test Lead,USD,233,0,,29148.29466,,1,8279.2311,,1.0,4945.194800000002,,,4137.676619999999,,,3152.51552,,,4137.67662,,,4496.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,17362.10252,11786.19214,0.0,0.0,0.0,29148.29466,8279.2311,4945.194800000002,4137.676619999999,3152.51552,4137.67662,4496.0,0.0,0.0,0.0,0.0,0.0,0.0,17362.10252,11786.19214,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Backlog,Tech,Rest,,Expand,External,,360000.0,241199.99999999997,201600.00000000003,0,0,0,0,0,,,0,,0,,,0,,322613194541,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon - IBM - BAU - AT & PT,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,Automation Test Engineer,USD,194,0,,0.0,,1,,,1.0,0.0,,1.0,0.0,,1,0.0,,1.0,0.0,,,0.0,20.0,1.0,0.0,21.0,1.0,0.0,19.0,1.0,0.0,20.0,1.0,0.0,20,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Backlog,Tech,Rest,,Expand,External,,,,,0,0,0,0,0,,,0,,0,,,0,,322613194541,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Banking,APAC,Indonesia,Chris,PT Bank Danamon Indonesia Tbk,Bank Danamon - D-Bank Reg,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,Automation Test Lead,USD,231.21,0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,3.0,0.0,21.0,3.0,0.0,19.0,3.0,0.0,19.0,3.0,0.0,10,3.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,3.0,3.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-New,Backlog,Tech,Rest,,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,TBC,Test Automation - Automated /Manual  Test Regression Packs,Traditional Testing Services,Digital,Quality Engineering
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Collibra Implementation Support for CPS220 Project - WO 5,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Business Analyst,USD,440,0,,20662.99235,,,9775.43875,,,469.7288750000007,,,10417.824725,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,20662.99235,0.0,0.0,0.0,0.0,20662.99235,9775.43875,469.7288750000007,10417.824725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20662.99235,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,,Keep,External,,990000.0,792000.0,663299.9999999999,0,0,0,0,0,,,0,,0,,,0,,4192216BH4739,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Functional Testing & TOSCA Automation for Collibra Implementation WO-7,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,USD,,0,,134351.704,,,0.0,,,0.0,,,0.0,,,45869.544,,7.0,50966.16,,,37516.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,134351.704,0.0,0.0,0.0,134351.704,0.0,0.0,0.0,45869.544,50966.16,37516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134351.704,0.0,0.0,,7.0,0.0,7.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,Partner - Tosca,,External,,1050000.0,903000.0,745500.0,0,0,0,0,0,,,0,,0,,,0,,1191216BH5109,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Functional Testing & TOSCA Automation for Collibra Implementation WO-7,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,Consultant,USD,352,0,,,,,0.0,,,0.0,,,0.0,,7,,,,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,,,7.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,7.0,0.0,7.0,7.0,7.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,Partner - Tosca,,External,,720000.0,561600.0,475199.99999999994,0,0,0,0,0,,,0,,0,,,0,,TBC,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Functional Testing and TOSCA Automation for Collibra Implementation WO-8,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,USD,,0,,15316.128700000001,,,0.0,,,0.0,,,0.0,,,13700.8487,,6.0,1477.28,,,138.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,15316.128700000001,0.0,0.0,0.0,15316.128700000001,0.0,0.0,0.0,13700.8487,1477.28,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15316.128700000001,0.0,0.0,,6.0,0.0,6.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,Partner - Tosca,,External,,,,,0,0,0,0,0,,,0,,0,,,0,,1192216BH5105,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Functional Testing and TOSCA Automation for Collibra Implementation WO-8,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,,,,,,,,,,,,6,,,,,,6.0,,,6.0,,,6.0,,,6.0,,,6.0,,,6.0,,,6.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,6.0,0.0,6.0,6.0,6.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,Partner - Tosca,Keep,External,,21554000.0,17674280.0,14872259.999999998,0,0,0,0,0,,,0,,0,,,0,,TBC,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Support BAU and DMF,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Solution Architect,USD,960,0,,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,,Keep,External,,,,,0,0,0,0,0,,,0,,0,,,0,,4192216BH4741,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Support BAU and DMF,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Software Engineer Implementation,USD,440,0,,0.0,,,,,2.0,0.0,,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,,Keep,External,,900000.0,684000.0,567000.0,0,0,0,0,0,,,0,,0,,,0,,4192216BH4741,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
Direct,Data Governance,APAC,Australia,Anup,QBE Group Services Pty Ltd,QBE - Support BAU and DMF,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Software Developer,USD,440,0,,48724.156774999996,,,23049.261199999997,,,17791.0677,,,18994.358425,,,-11110.53055,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,59834.68732499999,-11110.53055,0.0,0.0,0.0,48724.156774999996,23049.261199999997,17791.0677,18994.358425,-11110.53055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59834.68732499999,-11110.53055,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Key Account,,Keep,External,,,,,0,0,0,0,0,,,0,,0,,,0,,4192216BH4741,Data Services - Meta Data Management,New Gen Services,Digital,Digital and Emerging Services
